,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
243,320344,Phaethornis,griseogularis,griseogularis,birds,Grey-chinned Hermit,David Ricardo Rodríguez Villamil,Colombia,"Santa María, Boyacá",4.8475,-73.2645,800,"song, lek",,,field recording,//xeno-canto.org/320344,https://xeno-canto.org/320344/download,XC320344-a095. Phaethornis griseogularis. Santa María Boyacá. Abr. 21. 2016.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320344-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320344-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320344-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320344-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/wave/XC320344-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/wave/XC320344-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/wave/XC320344-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:21,10:15,2016-04-21,2016-06-06,[],,yes,yes,no,,,no,,,48000
244,320343,Phaethornis,griseogularis,griseogularis,birds,Grey-chinned Hermit,David Ricardo Rodríguez Villamil,Colombia,"Santa María, Boyacá",4.8477,-73.2643,800,song,,,field recording,//xeno-canto.org/320343,https://xeno-canto.org/320343/download,"XC320343-a094. Phaethornis griseogularis. Santa María, Boyacá. Abr. 21. 2016..mp3","{'small': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320343-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320343-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320343-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320343-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/wave/XC320343-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/wave/XC320343-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/wave/XC320343-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:07,10:00,2016-04-21,2016-06-06,[],,yes,yes,no,,,no,,,48000
245,320342,Phaethornis,griseogularis,griseogularis,birds,Grey-chinned Hermit,David Ricardo Rodríguez Villamil,Colombia,"Santa María, Boyacá",4.8477,-73.2644,800,song,,,field recording,//xeno-canto.org/320342,https://xeno-canto.org/320342/download,XC320342-a093. Phaethornis griseogularis. Santa María Boyacá. Abr. 21. 2016.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320342-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320342-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320342-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/ffts/XC320342-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/wave/XC320342-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/wave/XC320342-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GSINAVRFEN/wave/XC320342-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,1:14,10:00,2016-04-21,2016-06-06,[],,yes,yes,no,,,no,,,48000
246,276351,Phaethornis,griseogularis,griseogularis,birds,Grey-chinned Hermit,Jonas Nilsson,Ecuador,Zamora-Chinchipe: Río Bombuscaro,-4.108,-78.964,1000,song,,,field recording,//xeno-canto.org/276351,https://xeno-canto.org/276351/download,XC276351-Phaethornis_griseogularis54cut2B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GTTLRDCZWR/ffts/XC276351-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GTTLRDCZWR/ffts/XC276351-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GTTLRDCZWR/ffts/XC276351-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GTTLRDCZWR/ffts/XC276351-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GTTLRDCZWR/wave/XC276351-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GTTLRDCZWR/wave/XC276351-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GTTLRDCZWR/wave/XC276351-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:52,08:43,1997-05-23,2015-08-28,[],"Humid-wet, selectively logged forest. Reference: JN2. Krabbe & Nilsson (2003) (ISBN 90-75838-06-9).",yes,yes,no,,,no,,,44100
247,537871,Phaethornis,ruber,,birds,Reddish Hermit,Fernando Igor de Godoy,Brazil,"Purus River, Boca do Acre, State of Amazonas",-8.7512,-68.9938,150,song,,,field recording,//xeno-canto.org/537871,https://xeno-canto.org/537871/download,XC537871-2249 Phaethornis ruber (song)_UPP_SMacapa_MUrbano_AC_230717FIG.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC537871-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC537871-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC537871-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC537871-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC537871-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC537871-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC537871-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:17,06:30,2017-07-23,2020-03-24,[],FCF02249 - Fonoteca Casa da Floresta.,yes,yes,no,,,no,,,44100
248,525215,Phaethornis,ruber,,birds,Reddish Hermit,Mauricio Álvarez-Rebolledo,Colombia,"PNN Chiribiquete, cunaré- Amú",0.2175,-72.4230556,350,,,,field recording,//xeno-canto.org/525215,https://xeno-canto.org/525215/download,XC525215-x_IAvH-CSA-5535.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525215-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525215-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525215-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525215-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC525215-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC525215-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC525215-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:23,?,2001-01-02,2020-02-07,[],Grabado por Mauricio Alvarez Rebolledo el 2/1/2001 en PNN Chiribiquete-Cunaré- Amú en Caquetá a los 350 msnm,no,no,unknown,,,no,,,44100
249,525214,Phaethornis,ruber,,birds,Reddish Hermit,Mauricio Álvarez-Rebolledo,Colombia,"PNN Chiribiquete, cunaré- Amú",0.2175,-72.4230556,350,,,,field recording,//xeno-canto.org/525214,https://xeno-canto.org/525214/download,XC525214-x_IAvH-CSA-5534.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525214-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525214-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525214-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525214-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC525214-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC525214-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC525214-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:12,?,2001-01-02,2020-02-07,[],Grabado por Mauricio Alvarez Rebolledo el 2/1/2001 en PNN Chiribiquete-Cunaré- Amú en Caquetá a los 350 msnm,no,no,unknown,,,no,,,44100
250,525213,Phaethornis,ruber,,birds,Reddish Hermit,Mauricio Álvarez-Rebolledo,Colombia,"PNN Chiribiquete, cunaré- Amú",0.2175,-72.4230556,350,,,,field recording,//xeno-canto.org/525213,https://xeno-canto.org/525213/download,XC525213-x_IAvH-CSA-5481.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525213-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525213-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525213-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC525213-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC525213-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC525213-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC525213-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:14,?,2001-01-02,2020-02-07,[],Grabado por Mauricio Alvarez Rebolledo el 2/1/2001 en PNN Chiribiquete-Cunaré- Amú en Caquetá a los 350 msnm,no,no,unknown,,,no,,,44100
251,524472,Phaethornis,ruber,ruber,birds,Reddish Hermit,Ricardo José Mitidieri,Brazil,"Morro das Andorinhas, Niterói, Rio de Janeiro",-22.9741,-43.0436,120,song,,adult,field recording,//xeno-canto.org/524472,https://xeno-canto.org/524472/download,XC524472-STE-012 rabo-branco-rubro xc.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC524472-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC524472-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC524472-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/ffts/XC524472-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/wave/XC524472-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/wave/XC524472-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CFRYARSVHN/wave/XC524472-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:17,07:00,2020-02-04,2020-02-04,['Troglodytes aedon'],,yes,yes,yes,,,no,,,44100
252,781220,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Cascalheiras - Mato Grosso",-11.7519,-55.638,340,flight call,uncertain,adult,in the hand,//xeno-canto.org/781220,https://xeno-canto.org/781220/download,XC781220-18-02-2023-7e53-Rabo-branco-rubro-CASCALHEIRAS.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC781220-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC781220-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC781220-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC781220-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC781220-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC781220-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC781220-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:02,7:53,2023-02-18,2023-02-19,[],,yes,yes,no,,,no,Panasonic RRUS551,Embutido,44100
253,778637,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Parque Estadual Altamiro de Moura Pacheco, Goianápolis, Goiás",-16.5456,-49.1572,800,song,uncertain,adult,in the hand,//xeno-canto.org/778637,https://xeno-canto.org/778637/download,XC778637-04-02-2023-7e20-Rabo-branco-rubro-PEAMP.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC778637-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC778637-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC778637-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC778637-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC778637-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC778637-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC778637-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:57,7:20,2023-02-04,2023-02-05,"['Claravis pretiosa', 'Crypturellus undulatus', 'Myiothlypis flaveola', 'Corythopis delalandi', 'Pheugopedius genibarbis', 'Casiornis rufus']",,yes,yes,no,,,no,Panasonic RRUS551,Embutido,44100
254,769013,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Cidelândia, Reserva da Suzano, Maranhão: BR",,,320,"call, flight call",uncertain,adult,in the hand,//xeno-canto.org/769013,https://xeno-canto.org/769013/download,XC769013-03-12-2022-10e42-Rabo-branco-rubro-ACAILANDIA.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC769013-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC769013-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC769013-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC769013-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC769013-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC769013-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC769013-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,10:42,2022-12-03,2022-12-16,[],,no,no,no,,,no,Panasonic RRUS551,Embutido,44100
255,755362,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Santa Carmem, Mato Grosso, Rio Azul",-11.8356,-55.2248,320,call,uncertain,adult,in the hand,//xeno-canto.org/755362,https://xeno-canto.org/755362/download,XC755362-23-09-2022-16e39-Rabo-branco-rubro.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC755362-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC755362-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC755362-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC755362-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC755362-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC755362-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC755362-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,16:39,2022-09-23,2022-10-11,[],,yes,yes,no,,,no,Panasonic RRUS551,Embutido,44100
256,754917,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Cascalheiras - Mato Grosso",-11.7519,-55.638,340,song,uncertain,adult,in the hand,//xeno-canto.org/754917,https://xeno-canto.org/754917/download,XC754917-19-09-2022-9e57-Rabo-branco-rubro.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754917-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754917-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754917-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC754917-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754917-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754917-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC754917-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:27,9:57,2022-09-19,2022-10-10,"['Piculus chrysochloros', 'Galbula ruficauda']",,no,no,no,,,no,Panasonic RRUS551,Embutido,44100
257,743990,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Parque Estadual Altamiro de Moura Pacheco, Goianápolis, Goiás",-16.5456,-49.1572,800,song,uncertain,adult,field recording,//xeno-canto.org/743990,https://xeno-canto.org/743990/download,XC743990-19-08-2022 11e3 Rabo branco rubro GOIANAPOLIS.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC743990-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC743990-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC743990-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC743990-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC743990-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC743990-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC743990-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:03,11:03,2022-08-19,2022-08-19,"['Troglodytes aedon', 'Pheugopedius genibarbis']",,yes,yes,no,,,no,,,44100
258,742060,Phaethornis,ruber,,birds,Reddish Hermit,Cicero Simão Lima Santos,Brazil,"Tibau do Sul, State of Rio Grande do Norte",-6.2498,-35.0578,50,,male,adult,field recording,//xeno-canto.org/742060,https://xeno-canto.org/742060/download,XC742060-P. ruber_220705_010.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AYDQCSKTHG/ffts/XC742060-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYDQCSKTHG/ffts/XC742060-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYDQCSKTHG/ffts/XC742060-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AYDQCSKTHG/ffts/XC742060-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AYDQCSKTHG/wave/XC742060-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AYDQCSKTHG/wave/XC742060-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AYDQCSKTHG/wave/XC742060-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:33,11:30,2022-07-05,2022-08-08,[],,yes,yes,no,,,no,,,44100
259,741075,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Parque Estadual Altamiro de Moura Pacheco, Goianápolis, Goiás",-16.5456,-49.1572,800,flight call,uncertain,adult,field recording,//xeno-canto.org/741075,https://xeno-canto.org/741075/download,XC741075-27-07-2022 8e1 Rabo branco rubro GOIANAPOLIS.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC741075-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC741075-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC741075-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC741075-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC741075-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC741075-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC741075-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:01,8:01,2022-07-27,2022-08-01,[],,yes,yes,no,,,no,,,44100
260,729367,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Goiânia, Goiás, Fazenda Lageado",-16.5849,-49.1211,900,call,uncertain,adult,field recording,//xeno-canto.org/729367,https://xeno-canto.org/729367/download,XC729367-24-03-2022 7e57 Rabo branco rubro LAGEADO.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC729367-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC729367-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC729367-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC729367-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC729367-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC729367-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC729367-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:32,7:57,2022-03-24,2022-06-05,[],,yes,yes,no,,,no,,,44100
261,727454,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Taquaral de Goiás, Taquaral de Goiás, Goiás",-16.0538,-49.604,750,alarm call,uncertain,adult,field recording,//xeno-canto.org/727454,https://xeno-canto.org/727454/download,XC727454-27-05-2022 8e4 Rabo branco rubro TAQUARAL.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC727454-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC727454-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC727454-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC727454-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC727454-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC727454-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC727454-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:02,8:04,2022-05-27,2022-05-28,[],,yes,yes,yes,,,no,,,44100
262,710947,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Goiânia, Goiás, Fazenda Lageado",-16.5849,-49.1211,900,song,uncertain,adult,field recording,//xeno-canto.org/710947,https://xeno-canto.org/710947/download,XC710947-24-03-2022 8e1 Rabo branco rubro LAGEADO.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC710947-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC710947-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC710947-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC710947-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC710947-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC710947-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC710947-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:25,8:01,2022-03-24,2022-03-25,[],,yes,yes,no,,,no,,,44100
263,697361,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"ESEC de Murici, Murici-AL, Alagoas",-9.2162,-35.8741,600,song,uncertain,adult,field recording,//xeno-canto.org/697361,https://xeno-canto.org/697361/download,XC697361-12-01-2022 7e45 Rabo branco rubro MURICI.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697361-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697361-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697361-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697361-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC697361-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC697361-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC697361-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,7:45,2022-01-12,2022-01-16,['Galbula ruficauda'],,yes,yes,no,,,no,,,44100
264,697194,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"ESEC de Murici, Murici-AL, Alagoas",-9.2162,-35.8741,600,song,uncertain,adult,field recording,//xeno-canto.org/697194,https://xeno-canto.org/697194/download,XC697194-11-01-2022 6e17 Rabo branco rubro MURICI.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697194-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697194-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697194-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697194-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC697194-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC697194-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC697194-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,6:17,2022-01-11,2022-01-16,[],,yes,yes,no,,,no,,,44100
265,697155,Phaethornis,ruber,,birds,Reddish Hermit,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Pontal da Barra, Maceió, Alagoas",-9.7166,-35.801,0,"alarm call, flight call",uncertain,adult,field recording,//xeno-canto.org/697155,https://xeno-canto.org/697155/download,XC697155-08-01-2022 7e54 INCOGNITA OU Rabo branco rubro ou bico virado miudo MACEIO.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697155-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697155-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697155-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC697155-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC697155-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC697155-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC697155-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,7:54,2022-01-08,2022-01-16,[],,yes,yes,no,,,no,,,44100
